t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,vbat,cmd_ctrl,spool_ceil,accz,hover_raw,hover_cmd,hover_est,hover_b50,hover_kf,kf_sigma,kf_used,b50_n,hover_vbat,az_mpc,eps0,eps_max,ge_az,d_hat,d_x,d_y,z_ground
12.38536108698463,prespin,0,0.03742721676826477,0.0012846292229369283,0.035432249307632446,-0.0058286054991185665,-0.01673213206231594,-0.005064826458692551,0.03742721676826477,0.0012846292229369283,0.035432249307632446,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742721676826477,0.0012846292229369283,0.035432249307632446,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,0.990505576133728,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.405412157007959,prespin,0,0.03743191063404083,0.0012790511827915907,0.035422325134277344,-0.006802802439779043,-0.019330676645040512,-0.0060624852776527405,0.03743191063404083,0.0012790511827915907,0.035422325134277344,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03743191063404083,0.0012790511827915907,0.035422325134277344,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,0.9966968894004822,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.425264846009668,prespin,0,0.0374162420630455,0.001317732036113739,0.03545841574668884,-0.0077295308001339436,-0.021690625697374344,-0.006350348703563213,0.0374162420630455,0.001317732036113739,0.03545841574668884,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0374162420630455,0.001317732036113739,0.03545841574668884,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,0.9978866577148438,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.445784921990708,prespin,0,0.03741805627942085,0.0012953949626535177,0.035449232906103134,-0.008625468239188194,-0.0239381305873394,-0.006123553030192852,0.03741805627942085,0.0012953949626535177,0.035449232906103134,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03741805627942085,0.0012953949626535177,0.035449232906103134,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.0013858079910278,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.465193109004758,prespin,0,0.03742288798093796,0.0012733105104416609,0.0354299433529377,-0.009518228471279144,-0.026056652888655663,-0.004946526605635881,0.03742288798093796,0.0012733105104416609,0.0354299433529377,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742288798093796,0.0012733105104416609,0.0354299433529377,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.002053141593933,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.48535907000769,prespin,0,0.03742125630378723,0.0012785913422703743,0.0354304313659668,-0.010159299708902836,-0.027579056099057198,-0.004148089326918125,0.03742125630378723,0.0012785913422703743,0.0354304313659668,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742125630378723,0.0012785913422703743,0.0354304313659668,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.0055618286132812,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.506408743996872,prespin,0,0.037428535521030426,0.0012815336231142282,0.03542149439454079,-0.01089498121291399,-0.029268546029925346,-0.0033054491505026817,0.037428535521030426,0.0012815336231142282,0.03542149439454079,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.037428535521030426,0.0012815336231142282,0.03542149439454079,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.0068825483322144,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.525470519001829,prespin,0,0.03739260509610176,0.0014319040346890688,0.03561561182141304,-0.011376501992344856,-0.030289307236671448,-0.0012105567147955298,0.03739260509610176,0.0014319040346890688,0.03561561182141304,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03739260509610176,0.0014319040346890688,0.03561561182141304,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.001435399055481,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.54533321998315,prespin,0,0.03742420673370361,0.00129137490876019,0.0354238860309124,-0.011991792358458042,-0.03175313025712967,-0.0006699522491544485,0.03742420673370361,0.00129137490876019,0.0354238860309124,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742420673370361,0.00129137490876019,0.0354238860309124,0.0,0.0,0.0,3.7530791759490967,nan,20000.0,1.0010037422180176,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.565993153984891,prespin,0,0.03741482272744179,0.0012742583639919758,0.03542037680745125,-0.012527428567409515,-0.033115167170763016,-5.110219353809953e-05,0.03741482272744179,0.0012742583639919758,0.03542037680745125,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03741482272744179,0.0012742583639919758,0.03542037680745125,0.0,0.0,0.0,3.7583577632904053,nan,20000.0,1.0024031400680542,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.585200301982695,prespin,0,0.03742673620581627,0.0012843303848057985,0.03542625904083252,-0.012816106900572777,-0.03375248610973358,-0.00032798986649140716,0.03742673620581627,0.0012843303848057985,0.03542625904083252,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742673620581627,0.0012843303848057985,0.03542625904083252,0.0,0.0,0.0,3.7583577632904053,nan,20000.0,0.9925611615180969,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.606306319998112,spool,0,0.03740870580077171,0.0013234000653028488,0.03546760603785515,-0.01332718413323164,-0.034869484603405,-0.0020687298383563757,0.03740870580077171,0.0013234000653028488,0.03546760603785515,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03740870580077171,0.0013234000653028488,0.03546760603785515,0.0,0.0,0.0,3.7583577632904053,nan,20000.0,0.9965136647224426,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.625300710991723,spool,0,0.037417784333229065,0.001315496163442731,0.03544345870614052,-0.013856528326869011,-0.0359550341963768,-0.0021309859585016966,0.037417784333229065,0.001315496163442731,0.03544345870614052,0.0,20442,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.037417784333229065,0.001315496163442731,0.03544345870614052,0.0,0.0,0.0,3.7583577632904053,nan,20442.64622614719,1.0008326768875122,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
12.645640234986786,spool,0,0.03742626681923866,0.0012947909999638796,0.03544818237423897,-0.013978498987853527,-0.036050744354724884,-0.00195895554497838,0.03742626681923866,0.0012947909999638796,0.03544818237423897,0.0,20889,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03742626681923866,0.0012947909999638796,0.03544818237423897,0.0,0.0,0.0,3.7583577632904053,nan,20889.4813398947,0.9874358177185059,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0354328490793705
