t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,solve_ms
7.128588624000258,nav_to_wp,0,-0.0014116878155618906,0.7998049259185791,1.7997586727142334,0.004443161189556122,0.6014665961265564,-0.001264641061425209,-3.5396540848675693e-19,1.0998049259185791,1.8,0.3802332307790966,32725,0.2225390706885637,0.6153729991638102
7.148701596001047,nav_to_wp,0,-0.0015028214547783136,0.817325234413147,1.7997467517852783,-0.001310050254687667,0.5956735610961914,-0.0012455908581614494,-3.513816255184217e-19,1.117325234413147,1.8,0.3802403198962054,32726,0.22272611863338554,0.539993001439143
7.168404119001934,nav_to_wp,0,-0.0016773564275354147,0.8287754654884338,1.7997477054595947,-0.004364347551018,0.5913093686103821,-0.0011906824074685574,-3.4969301871991686e-19,1.1287754654884339,1.8,0.3802168164941512,32724,0.22210597609897498,0.434521003626287
7.188322927002446,nav_to_wp,0,-0.0018850067863240838,0.8401623368263245,1.799748420715332,-0.0066283997148275375,0.5871155261993408,-0.0011572339572012424,-3.480137558099865e-19,1.1401623368263245,1.8,0.3802065117665879,32723,0.22183408355112988,0.43914400157518685
7.208440471003996,nav_to_wp,0,-0.002110908506438136,0.8514857292175293,1.7997477054595947,-0.008116341196000576,0.583135187625885,-0.0011862837709486485,-3.4634385436885357e-19,1.1514857292175293,1.8,0.38023047851079356,32725,0.2224664514721244,0.42809199658222497
7.228645404000417,nav_to_wp,0,-0.0023407682310789824,0.8627471923828125,1.7997453212738037,-0.008845553733408451,0.5794126391410828,-0.001213326584547758,-3.4468308585361795e-19,1.1627471923828125,1.8,0.38025592952261533,32727,0.22313798212705294,0.592301003052853
7.248746249002579,nav_to_wp,0,-0.00256086396984756,0.8739493489265442,1.7997407913208008,-0.00885267648845911,0.5759820342063904,-0.0012419368140399456,-3.4303106349937157e-19,1.1739493489265442,1.8,0.3802845903094829,32730,0.2238942034164353,0.5256079966784455
7.268152472999645,nav_to_wp,0,-0.00275841704569757,0.8850960731506348,1.7997342348098755,-0.00818332564085722,0.5728703737258911,-0.0012743459083139896,-3.4138721594886384e-19,1.1850960731506348,1.8,0.38031695839554797,32733,0.22474824262659432,0.312971998937428
7.287284336001903,nav_to_wp,0,-0.0028563053347170353,0.891007125377655,1.7997376918792725,-0.007569858338683844,0.5704408884048462,-0.0012760583776980639,-3.4051549179664072e-19,1.191007125377655,1.8,0.3803201436688225,32733,0.2248322867763175,0.3061520037590526
7.307148889005475,nav_to_wp,0,-0.0029901848174631596,0.9019852876663208,1.7997280359268188,-0.005936667323112488,0.567463219165802,-0.0013389417435973883,-3.388965026815878e-19,1.2019852876663208,1.8,0.3803715619939804,32737,0.2261889708174234,0.29045299743302166
7.327538376004668,nav_to_wp,0,-0.0030753486789762974,0.9129309058189392,1.7997163534164429,-0.00378730078227818,0.5649335980415344,-0.0014035184867680073,-3.3728231296743947e-19,1.2129309058189393,1.8,0.3804251623959588,32742,0.22760322944482247,0.3908750004484318
7.347867840006074,nav_to_wp,0,-0.003103721421211958,0.9238498210906982,1.7997028827667236,-0.0011902188416570425,0.5628547668457031,-0.0014447877183556557,-3.356720612232642e-19,1.2238498210906983,1.8,0.38046820463563824,32746,0.22873890859203705,0.5163960013305768
7.367445866002527,nav_to_wp,0,-0.003068655962124467,0.9347485899925232,1.7996890544891357,0.0017830258002504706,0.5612269043922424,-0.0014171992661431432,-3.340647805367918e-19,1.2347485899925232,1.8,0.38047631135923066,32746,0.22895280631215265,0.3950870013795793
7.388070400003926,nav_to_wp,0,-0.002960294485092163,0.9461430907249451,1.799674391746521,0.005210099276155233,0.5598264932632446,-0.0014068926684558392,-3.323843924925834e-19,1.2461430907249451,1.8,0.3804943249604819,32748,0.22942809922115792,0.29413599986582994
7.4084056050051,nav_to_wp,0,-0.002782306168228388,0.9569266438484192,1.7996608018875122,0.00869730208069086,0.5587002038955688,-0.0014069018652662635,-3.3079410309173123e-19,1.2569266438484192,1.8,0.38051662545831333,32750,0.23001650285787,0.3240310034016147
7.428490596001211,nav_to_wp,0,-0.0025306434836238623,0.9677201509475708,1.7996470928192139,0.012314259074628353,0.5580878257751465,-0.0014042439870536327,-3.292023457422508e-19,1.2677201509475708,1.8,0.3805373563334823,32752,0.23056349164860812,0.46345599548658356
7.448479138001858,nav_to_wp,0,-0.002204969059675932,0.9785297513008118,1.7996338605880737,0.015983527526259422,0.5579619407653809,-0.001370016485452652,-3.2760821506265264e-19,1.2785297513008118,1.8,0.3805416135524189,32752,0.230675819325036,0.3617920010583475
7.46823943900381,nav_to_wp,0,-0.001806454616598785,0.9893613457679749,1.7996217012405396,0.01963314414024353,0.5582907199859619,-0.001291248481720686,-3.2601084083189373e-19,1.289361345767975,1.8,0.38052243695673627,32750,0.23016984054712886,0.3187670008628629
7.488162825000472,nav_to_wp,0,-0.0013375509297475219,1.0002206563949585,1.7996113300323486,0.023188233375549316,0.559038519859314,-0.0011840397492051125,-3.244093791992654e-19,1.3002206563949585,1.8,0.38048718618662253,32747,0.22923974107183298,0.31084599322639406
7.508202305005398,nav_to_wp,0,-0.0008140232530422509,1.0111216306686401,1.7995997667312622,0.026534156873822212,0.5601748824119568,-0.0011071152985095978,-3.228017732786658e-19,1.3111216306686402,1.8,0.3804688477317157,32746,0.22875587682626985,0.293644996418152
7.528650077001657,nav_to_wp,0,-0.0002164253091905266,1.0220478773117065,1.799593448638916,0.029702158644795418,0.5616311430931091,-0.0010349312797188759,-3.211904403507702e-19,1.3220478773117066,1.8,0.3804471021613865,32744,0.2281821150761587,0.587506998272147
7.548949240001093,nav_to_wp,0,0.00043665547855198383,1.0330158472061157,1.7995879650115967,0.03258739039301872,0.5633849501609802,-0.0009907074272632599,-3.1957295434479183e-19,1.3330158472061158,1.8,0.3804387585466379,32743,0.22796196692975812,0.6220879949978553
7.568438406000496,nav_to_wp,0,0.0011380662908777595,1.0440285205841064,1.7995829582214355,0.03514315187931061,0.5653868317604065,-0.000980740413069725,-3.1794887575515317e-19,1.3440285205841065,1.8,0.38044728745854905,32744,0.2281870041833507,0.46075900172581896
7.5884374670058605,nav_to_wp,0,0.0018799217650666833,1.0550881624221802,1.7995778322219849,0.03733031451702118,0.5675869584083557,-0.00096873939037323,-3.1631787055761556e-19,1.3550881624221802,1.8,0.3804550924642787,32745,0.2283929410099912,0.44806899677496403
